,file,dialogId,ID,t,name,initialQuestion,question,answer,rank,nResult,nResult_reduction,delta_nResults,delta_Rank
12924,20220331--quantEvalAllExcel.xlsx,517,4664,5,Eheschließung im Ausland - Nachbeurkundung beantragen,Nachmelden einer im Ausland geschlossener Ehe,Geht es bei Ihrem Anliegen um beantragen?,True,1.0,2.0,0.6,3.0,0.0
12925,20220331--quantEvalAllExcel.xlsx,520,4666,0,Reisepass beantragen,was kostet ein express reisepass?,,,,,,,
12926,20220331--quantEvalAllExcel.xlsx,523,4667,0,Impfung gegen Corona (SARS-CoV-2) ,zweite booster?,,,,,,,
12927,20220331--quantEvalAllExcel.xlsx,523,4668,0,Impfung gegen Corona (SARS-CoV-2) ,booster impfung,initialQuery,False,3.0,5.0,,,
12928,20220331--quantEvalAllExcel.xlsx,523,4668,1,Impfung gegen Corona (SARS-CoV-2) ,booster impfung,Geht es bei Ihrem Anliegen um biontech?,True,1.0,2.0,0.6,3.0,2.0
12929,20220331--quantEvalAllExcel.xlsx,533,4669,0,Kinderreisepass beantragen / verlängern / aktualisieren,Kinderreisepass verlängern,initialQuery,False,1.0,8.0,,,
12930,20220331--quantEvalAllExcel.xlsx,533,4669,1,Kinderreisepass beantragen / verlängern / aktualisieren,Kinderreisepass verlängern,Geht es bei Ihrem Anliegen um beantragen?,True,1.0,4.0,0.5,4.0,0.0
12931,20220331--quantEvalAllExcel.xlsx,533,4669,2,Kinderreisepass beantragen / verlängern / aktualisieren,Kinderreisepass verlängern,Geht es bei Ihrem Anliegen um aktualisieren?,True,1.0,1.0,0.75,3.0,0.0
12932,20220331--quantEvalAllExcel.xlsx,535,4670,0,Führungszeugnis beantragen,Führungszeugnis beantragen,initialQuery,False,1.0,1.0,,,
12933,20220331--quantEvalAllExcel.xlsx,535,4670,1,Führungszeugnis beantragen,Führungszeugnis beantragen,Geht es bei Ihrem Anliegen um amtlich?,True,1.0,1.0,0.0,0.0,0.0
12934,20220331--quantEvalAllExcel.xlsx,535,4671,0,Personalausweis beantragen,Termin für Personalausweis,initialQuery,False,2.0,39.0,,,
12935,20220331--quantEvalAllExcel.xlsx,535,4671,1,Personalausweis beantragen,Termin für Personalausweis,Geht es bei Ihrem Anliegen um elektronisch?,True,2.0,11.0,0.717948717948718,28.0,0.0
12936,20220331--quantEvalAllExcel.xlsx,535,4671,2,Personalausweis beantragen,Termin für Personalausweis,Geht es bei Ihrem Anliegen um neu?,True,2.0,6.0,0.4545454545454546,5.0,0.0
12937,20220331--quantEvalAllExcel.xlsx,535,4671,3,Personalausweis beantragen,Termin für Personalausweis,Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,3.0,0.5,3.0,0.0
12938,20220331--quantEvalAllExcel.xlsx,543,4672,0,Personalausweis beantragen,ich suche einen Termin um meinen Personalsusweis zu erneuern,,,,,,,
12939,20220331--quantEvalAllExcel.xlsx,550,4673,0,Einbürgerung,Wie komme ich an einen Termin für die Einbürgerung?,,,,,,,
12940,20220331--quantEvalAllExcel.xlsx,557,4674,0,Beihilfe zu Pflegeleistungen - Auskunftserteilung,Ich möchte Beihilfe beantragen,initialQuery,False,2.0,2.0,,,
12941,20220331--quantEvalAllExcel.xlsx,557,4674,1,Beihilfe zu Pflegeleistungen - Auskunftserteilung,Ich möchte Beihilfe beantragen,Geht es bei Ihrem Anliegen um allgemein?,False,1.0,1.0,0.5,1.0,1.0
12942,20220331--quantEvalAllExcel.xlsx,559,4675,0,Personalausweis beantragen,reicht MEIN weißer usa-ausweis als nachweis für die impfung und auffrischung aus?,initialQuery,False,23.0,57.0,,,
12943,20220331--quantEvalAllExcel.xlsx,559,4675,1,Personalausweis beantragen,reicht MEIN weißer usa-ausweis als nachweis für die impfung und auffrischung aus?,Geht es bei Ihrem Anliegen um beantragen?,True,9.0,18.0,0.6842105263157895,39.0,14.0
12944,20220331--quantEvalAllExcel.xlsx,559,4675,2,Personalausweis beantragen,reicht MEIN weißer usa-ausweis als nachweis für die impfung und auffrischung aus?,Geht es bei Ihrem Anliegen um ausstellung?,True,4.0,8.0,0.5555555555555556,10.0,5.0
12945,20220331--quantEvalAllExcel.xlsx,559,4675,3,Personalausweis beantragen,reicht MEIN weißer usa-ausweis als nachweis für die impfung und auffrischung aus?,Geht es bei Ihrem Anliegen um neu?,True,2.0,4.0,0.5,4.0,2.0
12946,20220331--quantEvalAllExcel.xlsx,559,4675,4,Personalausweis beantragen,reicht MEIN weißer usa-ausweis als nachweis für die impfung und auffrischung aus?,Geht es bei Ihrem Anliegen um ausstellen?,True,2.0,2.0,0.5,2.0,0.0
12947,20220331--quantEvalAllExcel.xlsx,564,4677,0,Impfung gegen Corona (SARS-CoV-2) ,wer bekommt die 4.Coronaimpfung,,,,,,,
12948,20220331--quantEvalAllExcel.xlsx,568,4678,0,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,initialQuery,False,2.0,102.0,,,
12949,20220331--quantEvalAllExcel.xlsx,568,4678,1,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um ausland?,True,1.0,66.0,0.3529411764705882,36.0,1.0
12950,20220331--quantEvalAllExcel.xlsx,568,4678,2,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um eu?,False,1.0,33.0,0.5,33.0,0.0
12951,20220331--quantEvalAllExcel.xlsx,568,4678,3,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um deutsch?,False,1.0,22.0,0.33333333333333337,11.0,0.0
12952,20220331--quantEvalAllExcel.xlsx,568,4678,4,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um anerkennung?,False,1.0,17.0,0.2272727272727273,5.0,0.0
12953,20220331--quantEvalAllExcel.xlsx,568,4678,5,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um beantragen?,False,1.0,12.0,0.2941176470588235,5.0,0.0
12954,20220331--quantEvalAllExcel.xlsx,568,4678,6,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um beglaubigung?,False,1.0,7.0,0.41666666666666663,5.0,0.0
12955,20220331--quantEvalAllExcel.xlsx,568,4678,7,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um ausbildung?,False,1.0,5.0,0.2857142857142857,2.0,0.0
12956,20220331--quantEvalAllExcel.xlsx,568,4678,8,"Eheschließung - mit Auslandsbeteiligung - Auskunft, Beratung und Anmeldung",Anmeldung einer Eheschließung im Ausland,Geht es bei Ihrem Anliegen um ehe?,True,1.0,2.0,0.6,3.0,0.0
12957,20220331--quantEvalAllExcel.xlsx,568,4679,0,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,initialQuery,False,3.0,102.0,,,
12958,20220331--quantEvalAllExcel.xlsx,568,4679,1,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,Geht es bei Ihrem Anliegen um ausland?,True,2.0,66.0,0.3529411764705882,36.0,1.0
12959,20220331--quantEvalAllExcel.xlsx,568,4679,2,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,Geht es bei Ihrem Anliegen um eu?,False,2.0,33.0,0.5,33.0,0.0
12960,20220331--quantEvalAllExcel.xlsx,568,4679,3,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,Geht es bei Ihrem Anliegen um deutsch?,True,1.0,11.0,0.6666666666666667,22.0,1.0
12961,20220331--quantEvalAllExcel.xlsx,568,4679,4,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,Geht es bei Ihrem Anliegen um ausstellung?,True,1.0,5.0,0.5454545454545454,6.0,0.0
12962,20220331--quantEvalAllExcel.xlsx,568,4679,5,Eheschließung im Ausland - Nachbeurkundung beantragen,Eheschließung im Ausland anmelden,Geht es bei Ihrem Anliegen um beantragen?,True,1.0,2.0,0.6,3.0,0.0
12963,20220331--quantEvalAllExcel.xlsx,570,4680,0,Belehrung nach dem Infektionsschutzgesetz - Bescheinigung,Gesetz,initialQuery,False,2.0,18.0,,,
12964,20220331--quantEvalAllExcel.xlsx,570,4680,1,Belehrung nach dem Infektionsschutzgesetz - Bescheinigung,Gesetz,Geht es bei Ihrem Anliegen um bescheinigung?,True,1.0,6.0,0.6666666666666667,12.0,1.0
12965,20220331--quantEvalAllExcel.xlsx,570,4680,2,Belehrung nach dem Infektionsschutzgesetz - Bescheinigung,Gesetz,Geht es bei Ihrem Anliegen um absonderung?,False,1.0,4.0,0.33333333333333337,2.0,0.0
12966,20220331--quantEvalAllExcel.xlsx,570,4680,3,Belehrung nach dem Infektionsschutzgesetz - Bescheinigung,Gesetz,Geht es bei Ihrem Anliegen um betretungsverbot?,False,1.0,2.0,0.5,2.0,0.0
12967,20220331--quantEvalAllExcel.xlsx,572,4681,0,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),initialQuery,False,1.0,82.0,,,
12968,20220331--quantEvalAllExcel.xlsx,572,4681,1,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),Geht es bei Ihrem Anliegen um eu?,False,1.0,50.0,0.3902439024390244,32.0,0.0
12969,20220331--quantEvalAllExcel.xlsx,572,4681,2,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),Geht es bei Ihrem Anliegen um ausland?,True,1.0,34.0,0.31999999999999995,16.0,0.0
12970,20220331--quantEvalAllExcel.xlsx,572,4681,3,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),Geht es bei Ihrem Anliegen um deutsch?,False,1.0,23.0,0.32352941176470584,11.0,0.0
12971,20220331--quantEvalAllExcel.xlsx,572,4681,4,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),Geht es bei Ihrem Anliegen um beglaubigung?,True,1.0,6.0,0.7391304347826086,17.0,0.0
12972,20220331--quantEvalAllExcel.xlsx,572,4681,5,Beglaubigung von Urkunden für das Ausland (Apostille/Legalisation),Beglaubigung von Urkunden fürs Ausland (Apostille),Geht es bei Ihrem Anliegen um urkunde?,True,1.0,3.0,0.5,3.0,0.0
12973,20220331--quantEvalAllExcel.xlsx,575,4682,0,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Ich möchte die Passnummer meines EU Passes angeben,initialQuery,False,2.0,51.0,,,
12974,20220331--quantEvalAllExcel.xlsx,575,4682,1,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Ich möchte die Passnummer meines EU Passes angeben,Geht es bei Ihrem Anliegen um eu?,False,1.0,22.0,0.5686274509803921,29.0,1.0
12975,20220331--quantEvalAllExcel.xlsx,575,4682,2,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Ich möchte die Passnummer meines EU Passes angeben,Geht es bei Ihrem Anliegen um reisepass?,True,1.0,9.0,0.5909090909090908,13.0,0.0
12976,20220331--quantEvalAllExcel.xlsx,575,4682,3,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Ich möchte die Passnummer meines EU Passes angeben,Geht es bei Ihrem Anliegen um reisen?,False,1.0,5.0,0.4444444444444444,4.0,0.0
12977,20220331--quantEvalAllExcel.xlsx,575,4682,4,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Ich möchte die Passnummer meines EU Passes angeben,Geht es bei Ihrem Anliegen um kinderreisepass?,False,1.0,3.0,0.4,2.0,0.0
12978,20220331--quantEvalAllExcel.xlsx,575,4683,0,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",initialQuery,False,5.0,69.0,,,
12979,20220331--quantEvalAllExcel.xlsx,575,4683,1,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",Geht es bei Ihrem Anliegen um ausland?,False,5.0,38.0,0.4492753623188406,31.0,0.0
12980,20220331--quantEvalAllExcel.xlsx,575,4683,2,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",Geht es bei Ihrem Anliegen um beantragen?,False,5.0,24.0,0.368421052631579,14.0,0.0
12981,20220331--quantEvalAllExcel.xlsx,575,4683,3,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",Geht es bei Ihrem Anliegen um pass?,True,5.0,10.0,0.5833333333333333,14.0,0.0
12982,20220331--quantEvalAllExcel.xlsx,575,4683,4,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",Geht es bei Ihrem Anliegen um paß?,True,3.0,5.0,0.5,5.0,2.0
12983,20220331--quantEvalAllExcel.xlsx,575,4683,5,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,"Ich habe einen neuen Pass. Da es sich um ein italienischen Pass handelt, will ich der Behörde die Passnummer geben",Geht es bei Ihrem Anliegen um neu?,True,2.0,2.0,0.6,3.0,1.0
12984,20220331--quantEvalAllExcel.xlsx,575,4684,0,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Den Bürgeramt die neue auslädische Reisepassnummer übermitteln,initialQuery,False,14.0,20.0,,,
12985,20220331--quantEvalAllExcel.xlsx,575,4684,1,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Den Bürgeramt die neue auslädische Reisepassnummer übermitteln,Geht es bei Ihrem Anliegen um beantragen?,False,7.0,12.0,0.4,8.0,7.0
12986,20220331--quantEvalAllExcel.xlsx,575,4684,2,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Den Bürgeramt die neue auslädische Reisepassnummer übermitteln,Geht es bei Ihrem Anliegen um pass?,True,5.0,6.0,0.5,6.0,2.0
12987,20220331--quantEvalAllExcel.xlsx,575,4684,3,Niederlassungserlaubnis oder Erlaubnis zum Daueraufenthalt-EU auf einen neuen Pass übertragen,Den Bürgeramt die neue auslädische Reisepassnummer übermitteln,Geht es bei Ihrem Anliegen um neu?,True,2.0,3.0,0.5,3.0,3.0
12988,20220331--quantEvalAllExcel.xlsx,582,4685,0,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,initialQuery,False,4.0,38.0,,,
12989,20220331--quantEvalAllExcel.xlsx,582,4685,1,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,Geht es bei Ihrem Anliegen um anmeldung?,True,3.0,20.0,0.4736842105263158,18.0,1.0
12990,20220331--quantEvalAllExcel.xlsx,582,4685,2,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,Geht es bei Ihrem Anliegen um anmelden?,False,2.0,9.0,0.55,11.0,1.0
12991,20220331--quantEvalAllExcel.xlsx,582,4685,3,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,Geht es bei Ihrem Anliegen um auskunft?,False,2.0,7.0,0.2222222222222222,2.0,0.0
12992,20220331--quantEvalAllExcel.xlsx,582,4685,4,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,Geht es bei Ihrem Anliegen um gründung?,False,2.0,5.0,0.2857142857142857,2.0,0.0
12993,20220331--quantEvalAllExcel.xlsx,582,4685,5,Änderung/Wechsel der Hauptwohnung,Wohnung anmelden,Geht es bei Ihrem Anliegen um hauptwohnung?,True,2.0,2.0,0.6,3.0,0.0
12994,20220331--quantEvalAllExcel.xlsx,585,4686,0,Reisepass beantragen,"Termin, um einen Reisepass zu beantragen",initialQuery,False,3.0,8.0,,,
12995,20220331--quantEvalAllExcel.xlsx,585,4686,1,Reisepass beantragen,"Termin, um einen Reisepass zu beantragen",Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,4.0,0.5,4.0,1.0
12996,20220331--quantEvalAllExcel.xlsx,585,4686,2,Reisepass beantragen,"Termin, um einen Reisepass zu beantragen",Geht es bei Ihrem Anliegen um ausweis?,True,1.0,2.0,0.5,2.0,1.0
12997,20220331--quantEvalAllExcel.xlsx,593,4687,0,Meldebescheinigung beantragen,"ich brauche dringend eine meldebescheinigung, wie kann ich es am schnellsten bekommen?",initialQuery,False,1.0,1.0,,,
12998,20220331--quantEvalAllExcel.xlsx,593,4687,1,Meldebescheinigung beantragen,"ich brauche dringend eine meldebescheinigung, wie kann ich es am schnellsten bekommen?",Geht es bei Ihrem Anliegen um anmeldebescheinigung?,True,1.0,1.0,0.0,0.0,0.0
12999,20220331--quantEvalAllExcel.xlsx,596,4688,0,Reisepass beantragen,Ich brauche einen Reisepass mit einem Vorzugstermin,initialQuery,False,3.0,8.0,,,
13000,20220331--quantEvalAllExcel.xlsx,596,4688,1,Reisepass beantragen,Ich brauche einen Reisepass mit einem Vorzugstermin,Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,4.0,0.5,4.0,1.0
13001,20220331--quantEvalAllExcel.xlsx,596,4688,2,Reisepass beantragen,Ich brauche einen Reisepass mit einem Vorzugstermin,Geht es bei Ihrem Anliegen um ausweis?,True,1.0,2.0,0.5,2.0,1.0
13002,20220331--quantEvalAllExcel.xlsx,597,4689,0,Wohnberechtigungsschein (WBS) beantragen,"Ich möchte einen Termin buchen um einen Wohnberechtigungsschein zu beantragen,aber ich kann keine Seite für Termine finden zu",initialQuery,False,1.0,1.0,,,
13003,20220331--quantEvalAllExcel.xlsx,597,4689,1,Wohnberechtigungsschein (WBS) beantragen,"Ich möchte einen Termin buchen um einen Wohnberechtigungsschein zu beantragen,aber ich kann keine Seite für Termine finden zu",Geht es bei Ihrem Anliegen um abzugsbetrag?,True,1.0,1.0,0.0,0.0,0.0
13004,20220331--quantEvalAllExcel.xlsx,601,4690,0,Reisepass abholen,Ich habe mein Brügeramtstermin zur Abholhung meines Reisepasses verpasst,initialQuery,False,7.0,8.0,,,
13005,20220331--quantEvalAllExcel.xlsx,601,4690,1,Reisepass abholen,Ich habe mein Brügeramtstermin zur Abholhung meines Reisepasses verpasst,Geht es bei Ihrem Anliegen um ausstellung?,False,3.0,4.0,0.5,4.0,4.0
13006,20220331--quantEvalAllExcel.xlsx,601,4690,2,Reisepass abholen,Ich habe mein Brügeramtstermin zur Abholhung meines Reisepasses verpasst,Geht es bei Ihrem Anliegen um ausland?,False,2.0,2.0,0.5,2.0,1.0
13007,20220331--quantEvalAllExcel.xlsx,609,4692,0,Melderegisterauskunft sperren,Melderegister sperren,initialQuery,False,1.0,8.0,,,
13008,20220331--quantEvalAllExcel.xlsx,609,4692,1,Melderegisterauskunft sperren,Melderegister sperren,Geht es bei Ihrem Anliegen um melderegist?,True,1.0,4.0,0.5,4.0,0.0
13009,20220331--quantEvalAllExcel.xlsx,609,4692,2,Melderegisterauskunft sperren,Melderegister sperren,Geht es bei Ihrem Anliegen um anfrage?,False,1.0,3.0,0.25,1.0,0.0
13010,20220331--quantEvalAllExcel.xlsx,610,4693,0,Impfung gegen Corona (SARS-CoV-2) ,Wo kann man eine vierte Impfung bekommen?,initialQuery,False,3.0,5.0,,,
13011,20220331--quantEvalAllExcel.xlsx,610,4693,1,Impfung gegen Corona (SARS-CoV-2) ,Wo kann man eine vierte Impfung bekommen?,Geht es bei Ihrem Anliegen um biontech?,True,1.0,2.0,0.6,3.0,2.0
13012,20220331--quantEvalAllExcel.xlsx,612,4694,0,Verlust des Personalausweises melden (Verlustanzeige),Wie kann ich online eine Anzeige erstatten,initialQuery,False,38.0,52.0,,,
13013,20220331--quantEvalAllExcel.xlsx,612,4694,1,Verlust des Personalausweises melden (Verlustanzeige),Wie kann ich online eine Anzeige erstatten,Geht es bei Ihrem Anliegen um anzeige?,False,19.0,23.0,0.5576923076923077,29.0,19.0
13014,20220331--quantEvalAllExcel.xlsx,612,4694,2,Verlust des Personalausweises melden (Verlustanzeige),Wie kann ich online eine Anzeige erstatten,Geht es bei Ihrem Anliegen um kfz?,False,11.0,14.0,0.3913043478260869,9.0,8.0
13015,20220331--quantEvalAllExcel.xlsx,612,4694,3,Verlust des Personalausweises melden (Verlustanzeige),Wie kann ich online eine Anzeige erstatten,Geht es bei Ihrem Anliegen um online?,False,7.0,9.0,0.3571428571428571,5.0,4.0
13016,20220331--quantEvalAllExcel.xlsx,612,4694,4,Verlust des Personalausweises melden (Verlustanzeige),Wie kann ich online eine Anzeige erstatten,Geht es bei Ihrem Anliegen um elektronisch?,True,1.0,3.0,0.6666666666666667,6.0,6.0
13017,20220331--quantEvalAllExcel.xlsx,616,4695,0,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,initialQuery,False,3.0,60.0,,,
13018,20220331--quantEvalAllExcel.xlsx,616,4695,1,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,Geht es bei Ihrem Anliegen um kraftfahrzeug?,False,2.0,32.0,0.4666666666666667,28.0,1.0
13019,20220331--quantEvalAllExcel.xlsx,616,4695,2,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,Geht es bei Ihrem Anliegen um führerschein?,False,1.0,18.0,0.4375,14.0,1.0
13020,20220331--quantEvalAllExcel.xlsx,616,4695,3,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,Geht es bei Ihrem Anliegen um kfz?,False,1.0,10.0,0.4444444444444444,8.0,0.0
13021,20220331--quantEvalAllExcel.xlsx,616,4695,4,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,Geht es bei Ihrem Anliegen um fahrzeug?,True,1.0,4.0,0.6,6.0,0.0
13022,20220331--quantEvalAllExcel.xlsx,616,4695,5,Umschreibung eines zugelassenen Fahrzeuges mit Berliner Kennzeichen auf einen anderen Halter,Ich brauche eine KfZ Umschreibung,Geht es bei Ihrem Anliegen um anmelden?,True,1.0,2.0,0.5,2.0,0.0
13023,20220331--quantEvalAllExcel.xlsx,617,4696,0,Wohnberechtigungsschein (WBS) beantragen,Bekommt ein Student einen Wohnberechtigungsschein?,,,,,,,
13024,20220331--quantEvalAllExcel.xlsx,622,4697,0,Leistungen der Teilhabe (Eingliederungshilfe) für Menschen mit Behinderungen,Kann man einen Menschen gegen Corona impfen der nur 14 kg wiegt?,initialQuery,False,13.0,21.0,,,
13025,20220331--quantEvalAllExcel.xlsx,622,4697,1,Leistungen der Teilhabe (Eingliederungshilfe) für Menschen mit Behinderungen,Kann man einen Menschen gegen Corona impfen der nur 14 kg wiegt?,Geht es bei Ihrem Anliegen um mensch?,True,5.0,8.0,0.6190476190476191,13.0,8.0
13026,20220331--quantEvalAllExcel.xlsx,622,4697,2,Leistungen der Teilhabe (Eingliederungshilfe) für Menschen mit Behinderungen,Kann man einen Menschen gegen Corona impfen der nur 14 kg wiegt?,Geht es bei Ihrem Anliegen um schwerbehinderung?,False,3.0,4.0,0.5,4.0,2.0
13027,20220331--quantEvalAllExcel.xlsx,622,4697,3,Leistungen der Teilhabe (Eingliederungshilfe) für Menschen mit Behinderungen,Kann man einen Menschen gegen Corona impfen der nur 14 kg wiegt?,Geht es bei Ihrem Anliegen um behindern?,True,1.0,2.0,0.5,2.0,2.0
13028,20220331--quantEvalAllExcel.xlsx,631,4698,0,Abmeldung einer Wohnung,ich bin am 31.1.2022 aus meiner Berliner Wohnung ausgezogen und hatte das Abmeldungsformular ausgefüllt abgeschickt. Bisher habe ich keine Bestätigung bekommen.,initialQuery,False,12.0,54.0,,,
13029,20220331--quantEvalAllExcel.xlsx,631,4698,1,Abmeldung einer Wohnung,ich bin am 31.1.2022 aus meiner Berliner Wohnung ausgezogen und hatte das Abmeldungsformular ausgefüllt abgeschickt. Bisher habe ich keine Bestätigung bekommen.,Geht es bei Ihrem Anliegen um prüfung?,False,11.0,29.0,0.4629629629629629,25.0,1.0
13030,20220331--quantEvalAllExcel.xlsx,631,4698,2,Abmeldung einer Wohnung,ich bin am 31.1.2022 aus meiner Berliner Wohnung ausgezogen und hatte das Abmeldungsformular ausgefüllt abgeschickt. Bisher habe ich keine Bestätigung bekommen.,Geht es bei Ihrem Anliegen um berlin?,False,9.0,13.0,0.5517241379310345,16.0,2.0
13031,20220331--quantEvalAllExcel.xlsx,631,4698,3,Abmeldung einer Wohnung,ich bin am 31.1.2022 aus meiner Berliner Wohnung ausgezogen und hatte das Abmeldungsformular ausgefüllt abgeschickt. Bisher habe ich keine Bestätigung bekommen.,Geht es bei Ihrem Anliegen um wohnung?,True,5.0,5.0,0.6153846153846154,8.0,4.0
13032,20220331--quantEvalAllExcel.xlsx,631,4698,4,Abmeldung einer Wohnung,ich bin am 31.1.2022 aus meiner Berliner Wohnung ausgezogen und hatte das Abmeldungsformular ausgefüllt abgeschickt. Bisher habe ich keine Bestätigung bekommen.,Geht es bei Ihrem Anliegen um adressänderung?,True,2.0,2.0,0.6,3.0,3.0
13033,20220331--quantEvalAllExcel.xlsx,633,4699,0,Reisepass abholen,"Wie kann ich erfahren, ob mein Reisepass zur Abholung bereit liegt",initialQuery,False,10.0,14.0,,,
13034,20220331--quantEvalAllExcel.xlsx,633,4699,1,Reisepass abholen,"Wie kann ich erfahren, ob mein Reisepass zur Abholung bereit liegt",Geht es bei Ihrem Anliegen um reisepass?,True,6.0,7.0,0.5,7.0,4.0
13035,20220331--quantEvalAllExcel.xlsx,633,4699,2,Reisepass abholen,"Wie kann ich erfahren, ob mein Reisepass zur Abholung bereit liegt",Geht es bei Ihrem Anliegen um ausstellung?,False,3.0,4.0,0.4285714285714286,3.0,3.0
13036,20220331--quantEvalAllExcel.xlsx,633,4699,3,Reisepass abholen,"Wie kann ich erfahren, ob mein Reisepass zur Abholung bereit liegt",Geht es bei Ihrem Anliegen um ausland?,False,2.0,2.0,0.5,2.0,1.0
13037,20220331--quantEvalAllExcel.xlsx,638,4700,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Positiv getestet, pcr noch offen. Was dem Arbeitgeber vorlegen?",initialQuery,False,4.0,5.0,,,
